bukrs	butxt	swerk	name1	stort	ktext	wapinr	stat_sys	stat_cus	priokx	tplnr	pltxt	tsdate	tstime	tfdate	tftime	txt_short	txt_long
2200 	Ф-л Алтайэнерго          	2220	Восточные Э/С                 	2220020800	Целинный РЭС                            	100001329712	ПОДГ                                    	РАЗР                                    	Плановая            	VS010-0001107                 	Л-57-6 с.ВерхНеня                       	20230313	100000	20230313	180000	Ремонт Р КТП57-6-3                      	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2240	Кулундинские Э/С              	2240020400	Кулундинский РЭС                        	100001330946	ПОДГ                                    	РАЗР                                    	Плановая            	TP010-0011881                 	ТП-38-5-141                             	20230315	090000	20230315	173000	Подтяжка болтовых соединений            	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
5500 	Ф-л Омскэнерго           	5530	Северные э/с                  	5530020600	Муромцевский РЭС                        	100001329312	РИЗМ                                    	РАЗР                                    	Неплановая          	VS010-0002390                 	Мс-7_с. Мыс                             	20230315	090000	20230315	170000	                                        	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2250	Северные Э/С                  	2250020700	Тюменцевский РЭС                        	100001326875	ПОДГ                                    	РАЗР                                    	Плановая            	VS010-0008654                 	Л-6-6 БП АКЭ                            	20230313	100000	20230313	133000	текущий ремонт В Л-6-6                  	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2250	Северные Э/С                  	2250020700	Тюменцевский РЭС                        	100001326880	ПОДГ                                    	РАЗР                                    	Плановая            	VS010-0000656                 	Л-6-10 РРЛС Тюменцевского района        	20230313	133000	20230313	173000	текущий ремонт В Л-6-10                 	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
5500 	Ф-л Омскэнерго           	5510	Восточные э/с                 	5510020100	Азовский РЭС                            	100001327253	ПОДГ                                    	РАЗР                                    	Плановая            	VS010-0001562                 	Аз-1_с. Азово-с. Трубецкое-с. Бодровка  	20230314	090000	20230314	170000	                                        	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2240	Кулундинские Э/С              	2240020500	Родинский РЭС                           	100001327856	ПОДГ                                    	РАСС                                    	Плановая            	PS035-000220-01               	Т-1                                     	20230313	110000	20230313	173000	проверка работоспособност ОД/КЗ-35кВ Т-1	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2240	Кулундинские Э/С              	2240020500	Родинский РЭС                           	100001327857	ПОДГ                                    	РАСС                                    	Плановая            	PS035-000220-02               	Т-2                                     	20230313	110000	20230313	110000	проверка работоспособност ОД/КЗ-35кВ Т-2	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2240	Кулундинские Э/С              	2240020400	Кулундинский РЭС                        	100001325968	ПОДГ                                    	РАСС                                    	Плановая            	VN004-00008580                	ВЛ-0,4 кВ ф.2 от ТП-24-4-6              	20230314	100000	20230314	173000	Регулировка провиса провода             	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2240	Кулундинские Э/С              	2240020600	Славгородский РЭС                       	100001329499	ПОДГ                                    	РАЗР                                    	Плановая            	PS110-000213-12-01-004-10     	В КС-115                                	20230313	090000	20230317	180000	ТО УРЗА В КС-115 в объеме К             	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
0300 	Ф-л Бурятэнерго          	0310	Байкальские Э/С               	0310020500	Северобайкальский РЭС                   	100001329241	ПОДГ                                    	РАЗР                                    	Плановая            	VS010-0005402                 	ВЛ-10 кВ З-5 "Байкальское"              	20230314	130000	20230314	170000	ВЛ-10 кВ З-5 "Байкальское"              	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2400 	Ф-л Красноярскэнерго     	2450	Минусинские э/с               	2450020200	Шушенский РЭС                           	100001331984	ПОДГ                                    	РАЗР                                    	Неплановая          	VS010-0006428                 	ВЛ-10 кВ ф.36-05 с.Дубенское, д.В.Ключи 	20230315	080000	20230315	170000	Работы на ЛЭП Т-33,уст.ГВН  оп.1-40     	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
5500 	Ф-л Омскэнерго           	5520	Западные э/с                  	5520020600	Москаленский РЭС                        	100001324849	ПОДГ                                    	РАЗР                                    	Плановая            	VS010-0002821                 	СК-8_с. Шевченко                        	20230314	100000	20230314	180000	Замена ЛР-10кВ                          	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
5500 	Ф-л Омскэнерго           	5520	Западные э/с                  	5520020600	Москаленский РЭС                        	100001324850	ПОДГ                                    	РАЗР                                    	Плановая            	TP010-0036902                 	ТП-6СК-29                               	20230314	100000	20230314	180000	Установка приставок                     	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2220	Восточные Э/С                 	2220020500	Красногорский РЭС                       	100001328041	ПОДГ                                    	РАСС ОТКР                               	Плановая            	TP010-0009209                 	ТП-11-13-10                             	20230314	090000	20230314	170000	Капитальный ремонт                      	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2220	Восточные Э/С                 	2220020500	Красногорский РЭС                       	100001328043	ПОДГ                                    	РАСС ОТКР                               	Плановая            	TP010-0009226                 	ТП-82-3-8                               	20230315	090000	20230315	170000	Капитальный ремонт                      	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4210	Северо-Восточные э/с          	4210021000	Яшкинский РЭС                           	100001331686	ПОДГ                                    	РАСС                                    	Плановая            	PS035-000600-14-01-201-60-50  	ТСН-1                                   	20230309	000000	20230331	200000	Испытание ТСН-1, КЛ-0,4 ТСН-1           	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
1900 	Ф-л Хакасэнерго          	1910	Саянские э/с                  	1910020200	Бейский РЭС                             	100001327884	ПОДГ                                    	РАЗР                                    	Плановая            	VN004-00073991                	ВЛ-0,4 кВ ф.1 от ТП 91-05-13            	20230314	100000	20230314	160000	вывод в ремонт ВЛ-0,4кВ ф1 ТП91-05-13   	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2400 	Ф-л Красноярскэнерго     	2440	Красноярские э/с              	2440020300	Свердловский РЭС                        	100001330618	ПОДГ                                    	РАЗР                                    	Плановая            	TP006-0000874-16-02           	2сек/0,4кВ                              	20230314	100000	20230314	170000	ТП 115 2сек/0,4кВ Замена рубильника     	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
5500 	Ф-л Омскэнерго           	5520	Западные э/с                  	5520020400	Любинский РЭС                           	100001327881	ПОДГ                                    	РАЗР                                    	Плановая            	VN004-00057375                	ВЛ-0,4 кВ ф.2 от ТП-1РС-3               	20230314	100000	20230314	160000	Ремонт ВЛ                               	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
5500 	Ф-л Омскэнерго           	5530	Северные э/с                  	5530020800	Тевризский РЭС                          	100001324645	ПОДГ                                    	РАЗР                                    	Плановая            	VN004-00066124                	ВЛ-0,4 кВ от ТП-ТВ-7-12 ф.№1            	20230314	090000	20230314	170000	ВЛ-0,4 кВ от ТП-ТВ-7-12 ф.№1            	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
0300 	Ф-л Бурятэнерго          	0350	ПО ГЭС                        	0350020300	Железнодорожный РЭС                     	100001331287	ПОДГ                                    	РАЗР                                    	Плановая            	RP010-0000544-14-02-01        	Присоединение яч. № 4 Ввод ф.6 "Шиш-ка" 	20230314	060000	20230314	170000	РП-25 ЗРУ-10кВ яч №4-текущий ремонт ВМ  	* 03.03.2023 12:44:11 UTC+7 (NOMKHOEV_IV) Тел. (3012)294838 * Работать по ТК №210 *                                                                                                                                                                                                                                                                                                                                                                                                                                 
4200 	Ф-л Кузбассэнерго        	4210	Северо-Восточные э/с          	4210020400	Мариинский РЭС                          	100001321388	РИЗМ                                    	РАСС ОТКР                               	Неплановая          	PS035-000558-02               	Т-2-2,5                                 	20230129	000000	20230830	000000	Вывести в резерв Т-2-2,5                	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
0300 	Ф-л Бурятэнерго          	0350	ПО ГЭС                        	0350020100	Советский РЭС                           	100001330634	ПОДГ                                    	РАЗР                                    	Плановая            	VN004-00128369                	ВЛ-0,4 кВ Л-10 от ТП-357                	20230314	090000	20230314	170000	Для установки опор                      	* 02.03.2023 08:10:40 UTC+7 (CHIMITDOR_TT) * Для установки опор по ремонтной программе                                                                                                                                                                                                                                                                                                                                                                                                                              
0300 	Ф-л Бурятэнерго          	0350	ПО ГЭС                        	0350020200	Октябрьский РЭС                         	100001329020	ПОДГ                                    	РАЗР                                    	Плановая            	TP010-0071282                 	ТП-1110-Октябрьский                     	20230314	100000	20230314	170000	ТП-1110 РУ-0,4кВ                        	* 24.02.2023 09:32:09 UTC+7 (BUDAEV_ZHN) * замена опор                                                                                                                                                                                                                                                                                                                                                                                                                                                              
7500 	Ф-л Читаэнерго           	7520	Городские э/с                 	7520020200	Черновский РЭС                          	100001326021	ПОДГ                                    	РАЗР                                    	Плановая            	VS010-0007780                 	ВЛ-10 кВ  ф. Витимский                  	20230313	100000	20230313	160000	ВЛ-10 кВ  ф. Витимский Подрезка ДКР     	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
7500 	Ф-л Читаэнерго           	7520	Городские э/с                 	7520020200	Черновский РЭС                          	100001319957	ПОДГ                                    	РАЗР                                    	Плановая            	VS010-0003614                 	ВЛ-10 кВ ф. 1РП-41                      	20230314	100000	20230314	170000	ВЛ-10 кВ ф. 1РП-41 Подрезка ДКР         	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2240	Кулундинские Э/С              	2240020500	Родинский РЭС                           	100001322314	ПОДГ                                    	РАЗР                                    	Неплановая          	VL110-000245-001              	от оп. 1 до оп. 249 1- цеп._БС-127      	20230314	050000	20230314	230000	замена изоляторов, ремонт грозотроса    	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2220	Восточные Э/С                 	2220020400	Зональный РЭС                           	100001327976	ПОДГ                                    	РАЗР                                    	Плановая            	TP010-0008957                 	ТП-61-2-14                              	20230313	100000	20230313	170000	заявка на отключение                    	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2220	Восточные Э/С                 	2220020400	Зональный РЭС                           	100001327977	ПОДГ                                    	РАЗР                                    	Плановая            	TP010-0008954                 	ТП-61-2-9                               	20230313	100000	20230313	170000	заявка на отключение                    	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2220	Восточные Э/С                 	2220020400	Зональный РЭС                           	100001327978	ПОДГ                                    	РАЗР                                    	Плановая            	TP010-0008960                 	ТП-61-2-19                              	20230313	100000	20230313	170000	заявка на отключение                    	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2220	Восточные Э/С                 	2220020400	Зональный РЭС                           	100001327979	ПОДГ                                    	РАЗР                                    	Плановая            	TP010-0008961                 	ТП-61-2-20                              	20230313	100000	20230313	170000	заявка на отключение                    	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
0300 	Ф-л Бурятэнерго          	0320	Центральные Э/С               	0320020500	Кижингинский РЭС                        	100001324958	ПОДГ                                    	РАЗР ОТКР                               	Плановая            	VS010-0005240                 	ВЛ-10 кВ ф.К-1 "Сулхара"                	20230313	100000	20230317	190000	ВЛ-10 кВ ф.К-1 "Сулхара"                	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2220	Восточные Э/С                 	2220020400	Зональный РЭС                           	100001327980	ПОДГ                                    	РАЗР                                    	Плановая            	TP010-0008978                 	ТП-61-4-11                              	20230313	100000	20230313	170000	заявка на отключение                    	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
5500 	Ф-л Омскэнерго           	5520	Западные э/с                  	5520020100	Городской РЭС                           	100001331892	РИЗМ                                    	РАЗР                                    	Плановая            	PS110-000620-14-02-603        	Присоединение ТДК-2 ТСН-2               	20230314	080000	20230314	170000	ТСН-2 текущий ремонт                    	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
1900 	Ф-л Хакасэнерго          	1920	Южные э/с                     	1920020400	Черногорский РЭС                        	100001328931	ПОДГ                                    	РАЗР                                    	Плановая            	VN004-00104171                	ВЛ-0,4 кВ ф.3 от ТП-03А-08-271          	20230313	130000	20230313	170000	ВЛ-0,4 кВ ф.3 от ТП-03А-08-271          	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2250	Северные Э/С                  	2250020300	Каменский РЭС                           	100001332185	ПОДГ                                    	РАСС                                    	Плановая            	PS110-000225-14-01-012-10     	В Л-10-31                               	20230315	090000	20230315	150000	Плановая проверка УРЗА                  	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2250	Северные Э/С                  	2250020300	Каменский РЭС                           	100001332186	ПОДГ                                    	РАСС                                    	Плановая            	PS110-000225-14-01-010-10     	В Л-10-27                               	20230315	090000	20230315	150000	Плановая проверка УРЗА                  	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2250	Северные Э/С                  	2250020300	Каменский РЭС                           	100001332188	ПОДГ                                    	РАСС                                    	Плановая            	PS110-000225-14-01-011-10     	В Л-10-29                               	20230315	090000	20230315	150000	Плановая проверка УРЗА                  	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2400 	Ф-л Красноярскэнерго     	2440	Красноярские э/с              	2440020200	Октябрьский РЭС                         	100001331119	ПОДГ                                    	РАЗР                                    	Плановая            	VN004-00047667                	ВЛ-0,4 кВ Л-2 от ТП-857                 	20230314	100000	20230314	170000	Подрезка аварийного дерева              	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2250	Северные Э/С                  	2250020300	Каменский РЭС                           	100001331120	ПОДГ                                    	РАСС                                    	Плановая            	PS110-000225-14-01-002-10     	В Л-10-5                                	20230313	090000	20230313	140000	Плановая проверка УРЗА                  	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2250	Северные Э/С                  	2250020300	Каменский РЭС                           	100001331121	ПОДГ                                    	РАСС                                    	Плановая            	PS110-000225-14-01-003-10     	В Л-10-7                                	20230313	090000	20230313	140000	Плановая проверка УРЗА                  	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2250	Северные Э/С                  	2250020300	Каменский РЭС                           	100001331122	ПОДГ                                    	РАСС                                    	Плановая            	PS110-000225-14-01-001-10     	В Л-10-1                                	20230313	090000	20230313	140000	Плановая проверка УРЗА                  	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2250	Северные Э/С                  	2250020300	Каменский РЭС                           	100001331123	ПОДГ                                    	РАСС                                    	Плановая            	PS110-000225-14-01-004-10     	В Л-10-9                                	20230314	090000	20230314	140000	Плановая проверка УРЗА                  	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2250	Северные Э/С                  	2250020300	Каменский РЭС                           	100001331124	ПОДГ                                    	РАСС                                    	Плановая            	PS110-000225-14-01-013-10     	В Л-10-33                               	20230314	090000	20230314	140000	Плановая проверка УРЗА                  	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2400 	Ф-л Красноярскэнерго     	2440	Красноярские э/с              	2440020200	Октябрьский РЭС                         	100001331125	ПОДГ                                    	РАЗР                                    	Плановая            	VS006-0000640-003             	оп.51-оп.67                             	20230314	090000	20230314	170000	Перевод на вновь построенную линию      	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2210	Белокурихинские Э/С           	2210020100	Алтайский РЭС                           	100001330986	ПОДГ ЗАКР                               	РАЗР СНЯТ                               	Неплановая          	VS010-0008384                 	Л-34-4 (П) МЭС (АО «СК Алтайкрайэнерго»)	20230313	173000	20230313	190000	Заявка МЭС. Для соед. шлейфов на оп.№41 	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
